movie_id,movie_title,genre
245429,Sen to Chihiro no kamikakushi (2001),Animation|Adventure|Family|Fantasy
245674,Thir13en Ghosts (2001),Horror|Mystery|Thriller
245686,Joe Dirt (2001),Adventure|Comedy|Drama|Mystery|Romance
245844,The Count of Monte Cristo (2002),Action|Adventure|Drama|History|Romance|Thriller
246460,Die Another Day (2002),Action|Adventure|Crime|Thriller
246578,Donnie Darko (2001),Drama|Mystery|Sci-Fi
247638,The Princess Diaries (2001),Comedy|Family|Romance
248667,Ali (2001),Biography|Drama|Sport
249462,Billy Elliot (2000),Comedy|Drama|Music
250224,Crazy/Beautiful (2001),Drama|Romance
250258,Das Experiment (2001),Drama|Thriller
250797,Unfaithful (2002),Drama|Romance|Thriller
251075,Evolution (2001),Comedy|Sci-Fi
251127,How to Lose a Guy in 10 Days (2003),Comedy|Romance
251160,John Q (2002),Drama|Thriller
251415,Stickmen (2001),Drama
251736,House of 1000 Corpses (2003),Horror
252076,Maid in Manhattan (2002),Comedy|Drama|Romance
252245,Atla gel Saban (1984),Comedy|Crime|Drama
252249,Avanak Apti (1978),Comedy
252360,Davaci (1986),Comedy|Drama
252361,Davaro (1981),Adventure|Comedy|Drama
252388,Doktor civanim (1982),Comedy
252444,Rabbit-Proof Fence (2002),Adventure|Drama|History
252468,Gerzek Saban (1980),Comedy
252487,Hababam sinifi (1975),Comedy|Drama
252488,Hababam sinifi sinifta kaldi (1976),Comedy
252489,Hababam sinifi tatilde (1978),Adventure|Comedy|Drama
252490,Hababam sinifi uyaniyor (1977),Comedy
252496,Hanzo (1975),Comedy
252499,Hasret (1974),Drama|Romance
252562,Japon isi (1987),Comedy|Romance|Sci-Fi
252589,Kanli Nigar (1981),Comedy|Drama
252591,Kapicilar krali (1976),Comedy|Drama
252592,Katma deger Saban (1985),Comedy
252596,Keriz (1985),Comedy|Romance
252597,Kibar Feyzo (1978),Comedy|Drama
252600,Kilibik (1983),
252602,Kiraci (1987),
252607,Koltuk belasi (1990),Comedy|Drama
252619,Köyden indim sehire (1974),Adventure|Comedy|Drama
252695,Mavi boncuk (1974),Comedy|Crime|Drama|Romance
252866,American Pie 2 (2001),Comedy|Romance
253143,Inek Saban (1978),Family|Comedy|Romance
253420,Ortadirek Saban (1984),Comedy
253474,The Pianist (2002),Biography|Drama|War
253499,Postaci (1984),
253614,Saban Oglu Sagban (1977),Comedy|Crime|Mystery
253615,Saban pabucu yarim (1985),Comedy
253621,Sakar Sakir (1977),Comedy
253622,Salak milyoner (1974),Comedy
253623,Salako (1974),Adventure|Comedy|Crime|Romance
253639,Saskin damat (1975),Comedy
253670,Sendul Saban (1985),
253779,Süt kardesler (1976),Comedy
253790,Tarzan Rifki (1986),
253827,The Martins (2001),Comedy
253828,Tosun Pasa (1976),Comedy|History
253875,Uyanik gazeteci (1988),Comedy
253991,Zübük (1980),Comedy|Crime
253997,Çöpçüler krali (1977),Comedy|Romance
254455,Lucía y el sexo (2001),Drama|Romance
254679,Pesar-e Mariam (1998),
254686,La pianiste (2001),Drama|Music|Thriller
255067,La comunidad (2000),Comedy|Crime|Horror|Mystery|Thriller
255798,The Animal (2001),Comedy
256524,The Curse of the Jade Scorpion (2001),Comedy|Crime|Mystery
257044,Road to Perdition (2002),Crime|Drama|Thriller
257106,Scary Movie 2 (2001),Comedy
257360,About Schmidt (2002),Comedy|Drama
258463,The Bourne Identity (2002),Action|Crime|Mystery|Thriller
259324,Ghost Rider (2007),Action|Fantasy|Thriller
259711,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
263208,Çiçek Abbas (1982),Comedy|Drama|Romance
263257,Degirmen (1986),Comedy|Drama
264395,Basic (2003),Crime|Drama|Mystery|Thriller
264464,Catch Me If You Can (2002),Biography|Comedy|Crime|Drama
264472,Changing Lanes (2002),Drama|Thriller
265086,Black Hawk Down (2001),Drama|History|War
265208,The Girl Next Door (2004),Comedy|Drama|Romance
265349,The Mothman Prophecies (2002),Drama|Horror|Mystery|Thriller
265459,One Hour Photo (2002),Drama|Thriller
266308,Batoru rowaiaru (2000),Adventure|Drama|Thriller
266452,Death to Smoochy (2002),Comedy|Crime|Drama|Thriller
266543,Finding Nemo (2003),Animation|Adventure|Comedy|Family
266697,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
266915,Rush Hour 2 (2001),Action|Comedy|Crime|Thriller
267351,Canim kardesim (1973),Drama
267804,The One (2001),Action|Sci-Fi|Thriller
267913,Scooby-Doo (2002),Adventure|Comedy|Family|Mystery
268126,Adaptation. (2002),Comedy|Crime|Drama
268380,Ice Age (2002),Animation|Adventure|Comedy|Family
268978,A Beautiful Mind (2001),Biography|Drama
269347,The Hunted (2003),Action|Crime|Drama|Thriller
269483,Lone Star State of Mind (2002),Comedy|Crime
270288,Confessions of a Dangerous Mind (2002),Biography|Comedy|Crime|Drama|Thriller
271027,Kiss of the Dragon (2001),Action|Crime|Thriller
271668,National Security (2003),Action|Comedy|Crime|Thriller
272020,The Last Castle (2001),Action|Drama|Thriller
272152,K-PAX (2001),Drama|Sci-Fi
272338,Punch-Drunk Love (2002),Comedy|Drama|Romance
274166,Johnny English (2003),Action|Adventure|Comedy
274309,24 Hour Party People (2002),Biography|Comedy|Drama|Music
274558,The Hours (2002),Drama
275491,La mala educación (2004),Drama|Mystery
276751,About a Boy (2002),Comedy|Drama|Romance
276919,Dogville (2003),Drama
277027,I Am Sam (2001),Drama
277371,Not Another Teen Movie (2001),Comedy
277434,We Were Soldiers (2002),Action|Drama|History|War
277791,The Last Leprechaun (1998),Adventure|Fantasy|Drama|Family
278488,How High (2001),Comedy
278504,Insomnia (2002),Crime|Mystery|Thriller
280380,Trapped (2002),Crime|Drama|Thriller
280486,Bad Company (2002),Action|Adventure|Comedy|Thriller
280969,My Little Eye (2002),Horror|Mystery|Thriller
281322,Undisputed (2002),Action|Crime|Drama|Sport
281358,A Walk to Remember (2002),Drama|Romance
283900,L'auberge espagnole (2002),Comedy|Romance|Drama
284837,Ali G Indahouse (2002),Comedy
285462,Boat Trip (2002),Comedy
285742,Monster's Ball (2001),Drama|Romance
285823,Once Upon a Time in Mexico (2003),Action|Thriller
286106,Signs (2002),Drama|Mystery|Sci-Fi|Thriller
286112,Siu lam juk kau (2001),Action|Comedy|Sport
286244,Les triplettes de Belleville (2003),Animation|Comedy
286716,Hulk (2003),Action|Sci-Fi
287467,Hable con ella (2002),Comedy|Drama|Romance
287978,Daredevil (2003),Action|Crime|Fantasy|Sci-Fi|Thriller
288330,Zelary (2003),Romance|Drama
289043,28 Days Later... (2002),Horror|Sci-Fi|Thriller
289765,Red Dragon (2002),Thriller
289879,The Butterfly Effect (2004),Sci-Fi|Thriller
289992,The Life of David Gale (2003),Drama|Crime|Thriller
290002,Meet the Fockers (2004),Comedy|Romance
290334,X2 (2003),Action|Adventure|Sci-Fi|Thriller
292506,The Recruit (2003),Action|Crime|Drama|Thriller
293508,The Phantom of the Opera (2004),Drama|Musical|Romance|Thriller
293564,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
293815,Friday After Next (2002),Comedy|Drama
295001,Vaya con Dios (2002),Comedy|Music|Romance
295701,xXx (2002),Action|Thriller
295721,Taxi 3 (2003),Action|Comedy
297284,Mindhunters (2004),Crime|Mystery|Thriller
298130,The Ring (2002),Horror|Mystery|Thriller
298203,8 Mile (2002),Drama|Music
298228,Whale Rider (2002),Drama|Family
298845,In America (2002),Drama
299658,Chicago (2002),Comedy|Crime|Musical
299977,Ying xiong (2002),Action|Drama|History
300051,Jersey Girl (2004),Comedy|Drama|Romance
300140,Lilja 4-ever (2002),Crime|Drama
300556,Timeline (2003),Action|Adventure|Sci-Fi
301357,Good Bye Lenin! (2003),Comedy|Drama|Romance
301555,God Grew Tired of Us: The Story of Lost Boys of Sudan (2006),Documentary
301976,The United States of Leland (2003),Crime|Drama|Romance
302886,Old School (2003),Comedy
303816,Cabin Fever (2002),Horror
304415,Mona Lisa Smile (2003),Drama
305224,Anger Management (2003),Comedy
305357,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime
307453,Shark Tale (2004),Animation|Adventure|Comedy|Family
307507,The Stickup (2002),Action|Crime|Mystery|Romance|Thriller
308644,Finding Neverland (2004),Biography|Drama|Family
309377,Blood Work (2002),Action|Crime|Drama|Mystery|Thriller
309698,Identity (2003),Mystery|Thriller
309987,The Dreamers (2003),Drama|Romance
310775,Boksuneun naui geot (2002),Crime|Drama
310793,Bowling for Columbine (2002),Documentary|History
311113,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War
311289,Holes (2003),Adventure|Comedy|Drama|Family|Mystery|Romance
311429,The League of Extraordinary Gentlemen (2003),Action|Adventure|Fantasy|Sci-Fi
311648,Pieces of April (2003),Comedy|Drama
312004,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Animation|Adventure|Comedy|Family
313542,Runaway Jury (2003),Drama|Thriller
313792,Anything Else (2003),Comedy|Romance
314353,Tears of the Sun (2003),Action|Drama|Thriller|War
315733,21 Grams (2003),Crime|Drama|Thriller
315824,The Big Bounce (2004),Comedy|Crime
315983,House of Sand and Fog (2003),Drama
316465,Radio (2003),Drama|Sport
316599,Shin jingi no hakaba (2002),Action|Crime|Thriller
316654,Spider-Man 2 (2004),Action|Fantasy
317219,Cars (2006),Animation|Adventure|Comedy|Family|Sport
317248,Cidade de Deus (2002),Crime|Drama
317740,The Italian Job (2003),Action|Crime|Thriller
317919,Mission: Impossible III (2006),Action|Adventure|Thriller
318462,Diarios de motocicleta (2004),Biography|Drama
319061,Big Fish (2003),Adventure|Drama|Fantasy
319262,The Day After Tomorrow (2004),Action|Adventure|Drama|Sci-Fi|Thriller
319343,Elf (2003),Comedy|Family|Fantasy|Romance
320244,Party Monster (2003),Biography|Crime|Drama|Thriller
320661,Kingdom of Heaven (2005),Action|Adventure|Drama|History|War
322420,Zivot je cudo (2004),Comedy|Romance|Music|Drama|War
322802,Jackass: The Movie (2002),Documentary|Action|Comedy
323120,Loving Annabelle (2006),Drama|Romance
324133,Swimming Pool (2003),Thriller
324216,The Texas Chainsaw Massacre (2003),Horror|Thriller
324579,"Witness to Hope: The Life of Karol Wojtyla, Pope John Paul II (2002)",Documentary
325596,The I Inside (2004),Mystery|Sci-Fi|Thriller
325703,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Fantasy|Thriller
325710,The Last Samurai (2003),Action|Adventure|Drama|History|War
325805,Matchstick Men (2003),Comedy|Crime|Drama|Thriller
325980,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Fantasy
327056,Mystic River (2003),Crime|Drama|Mystery|Thriller
327084,Over the Hedge (2006),Animation|Adventure|Comedy|Family
327597,Coraline (2009),Animation|Fantasy|Thriller
332047,Fever Pitch (2005),Comedy|Drama|Romance|Sport
332136,If Only (2004),Comedy|Drama|Fantasy|Romance
332280,The Notebook (2004),Drama|Romance
332379,The School of Rock (2003),Comedy|Music
332452,Troy (2004),Adventure|Drama|History
333766,Garden State (2004),Comedy|Drama|Romance
335245,The Ladykillers (2004),Comedy|Crime|Thriller
335266,Lost in Translation (2003),Drama
335345,The Passion of the Christ (2004),Drama
335438,Starsky & Hutch (2004),Comedy|Crime
337692,On the Road (2012),Adventure|Drama
337697,The Prince & Me (2004),Comedy|Romance
337909,Calendar Girls (2003),Comedy|Drama
337921,Cellular (2004),Action|Crime|Drama|Thriller
337960,Danny Deckchair (2003),Comedy|Romance
337978,Live Free or Die Hard (2007),Action|Crime|Thriller
338013,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
338095,Haute tension (2003),Horror|Mystery|Thriller
338188,The Missing (2003),Adventure|Thriller|Western
338216,Lucky You (2007),Drama|Romance|Sport
338337,Paycheck (2003),Sci-Fi|Thriller|Action|Mystery
338564,Mou gaan dou (2002),Crime|Mystery|Thriller
338751,The Aviator (2004),Biography|Drama
339291,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Comedy|Family|Fantasy
340110,Fat Pizza (2003),Action|Adventure|Comedy|Crime|Thriller
342150,Bukowski: Born into This (2003),Documentary|Biography
342172,Capturing the Friedmans (2003),Documentary|Biography
343121,Tupac: Resurrection (2003),Documentary|Biography|Music
343135,Along Came Polly (2004),Comedy|Romance
343660,50 First Dates (2004),Comedy|Romance
343818,"I, Robot (2004)",Action|Mystery|Sci-Fi|Thriller
344510,Un long dimanche de fiançailles (2004),Drama|Mystery|Romance|War
344854,Arthur et les Minimoys (2006),Animation|Adventure|Family|Fantasy
345061,Code 46 (2003),Drama|Romance|Sci-Fi|Thriller
345950,The SpongeBob SquarePants Movie (2004),Animation|Comedy|Family
346094,Uzak (2002),Drama
346156,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Mystery|Sci-Fi|Thriller
346457,The Rising: Ballad of Mangal Pandey (2005),Biography|Drama|History|War
347149,Hauru no ugoku shiro (2004),Animation|Action|Adventure|Family|Fantasy|Romance
348150,Superman Returns (2006),Action|Adventure|Fantasy|Sci-Fi
348333,Waiting... (2005),Comedy
349683,King Arthur (2004),Action|Adventure|Drama|History|War
349710,Ladder 49 (2004),Action|Drama|Thriller
349825,Miracle (2004),Drama|Family|History|Sport
349903,Ocean's Twelve (2004),Crime|Thriller
350258,Ray (2004),Biography|Drama|Music
350261,An Unfinished Life (2005),Drama
351283,Madagascar (2005),Animation|Adventure|Comedy|Family
351977,Walking Tall (2004),Action|Crime
352248,Cinderella Man (2005),Biography|Drama|Romance|Sport
353014,Wonderful Days (2003),Action|Fantasy|Animation|Sci-Fi
353324,The Crow: Wicked Prayer (2005),Action|Adventure|Fantasy|Thriller
353969,Salinui chueok (2003),Crime|Drama|Mystery|Thriller
354766,Never Die Alone (2004),Action|Crime|Drama|Thriller
354899,La science des rêves (2006),Comedy|Drama|Fantasy|Romance
356470,A Cinderella Story (2004),Comedy|Family|Romance
356618,The Forgotten (2004),Drama|Mystery|Sci-Fi|Thriller
356634,Garfield (2004),Comedy|Family
356910,Mr. & Mrs. Smith (2005),Action|Comedy|Romance
357277,Elektra (2005),Action|Crime|Fantasy|Thriller
357413,Anchorman: The Legend of Ron Burgundy (2004),Comedy
357507,Boogeyman (2005),Drama|Horror|Mystery|Thriller
358082,Robots (2005),Animation|Adventure|Comedy|Family|Romance|Sci-Fi
358273,Walk the Line (2005),Biography|Drama|Music|Romance
359013,Blade: Trinity (2004),Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller
360201,Wimbledon (2004),Comedy|Romance|Sport
360486,Constantine (2005),Fantasy|Horror
360717,King Kong (2005),Action|Adventure|Drama|Romance
361089,Valiant (2005),Animation|Adventure|Comedy|Family|War
361467,Confessions of a Teenage Drama Queen (2004),Comedy|Family|Music|Romance
361748,Inglourious Basterds (2009),Adventure|Drama|War
361862,The Machinist (2004),Drama|Thriller
362120,Scary Movie 4 (2006),Comedy
362225,Ne le dis à personne (2006),Crime|Drama|Mystery|Thriller
362227,The Terminal (2004),Comedy|Drama
362478,The Box (2009),Drama|Mystery|Sci-Fi|Thriller
362590,Employee of the Month (2004),Comedy|Drama
363163,Der Untergang (2004),Biography|Drama|History|War
363547,Dawn of the Dead (2004),Action|Horror|Sci-Fi|Thriller
363988,Secret Window (2004),Mystery|Thriller
364045,Taking Lives (2004),Mystery|Thriller
364517,Jeux d'enfants (2003),Comedy|Drama|Romance
364569,Oldeuboi (2003),Drama|Mystery|Thriller
364725,Dodgeball: A True Underdog Story (2004),Comedy|Sport
364961,The Assassination of Richard Nixon (2004),Biography|Drama
365748,Shaun of the Dead (2004),Comedy|Horror
366527,Goldfish Memory (2003),Comedy|Drama
366551,Harold & Kumar Go to White Castle (2004),Adventure|Comedy
366627,The Jacket (2005),Drama|Mystery|Sci-Fi|Thriller
366721,Trilogia: To livadi pou dakryzei (2004),Drama|History|Romance
367594,Charlie and the Chocolate Factory (2005),Adventure|Comedy|Family|Fantasy
367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure
367959,Hannibal Rising (2007),Crime|Drama|Horror|Thriller
368226,The Room (2003),Drama
368909,Ong-bak (2003),Action|Thriller
369339,Collateral (2004),Crime|Drama|Thriller
369436,Four Christmases (2008),Comedy|Drama|Romance
369441,Fun with Dick and Jane (2005),Comedy|Crime
369702,Mar adentro (2004),Biography|Drama
370263,AVP: Alien vs. Predator (2004),Action|Adventure|Sci-Fi
370986,Mysterious Skin (2004),Drama
371246,Spanglish (2004),Comedy|Drama|Romance
371724,The Hitchhiker's Guide to the Galaxy (2005),Adventure|Comedy|Sci-Fi
371746,Iron Man (2008),Action|Adventure|Sci-Fi
372183,The Bourne Supremacy (2004),Action|Crime|Thriller
372588,Team America: World Police (2004),Animation|Action|Adventure|Comedy
372784,Batman Begins (2005),Action|Adventure|Crime|Drama
372824,Les choristes (2004),Drama|Music
373051,Journey to the Center of the Earth (2008),Action|Adventure|Family|Fantasy|Sci-Fi
373074,Kung fu (2004),Action|Comedy|Crime|Fantasy
373283,Saints and Soldiers (2003),Action|War|Drama|Adventure
373469,Kiss Kiss Bang Bang (2005),Action|Comedy|Crime|Mystery|Thriller
373883,Halloween (2007),Horror
373889,Harry Potter and the Order of the Phoenix (2007),Adventure|Family|Fantasy|Mystery
373926,The Interpreter (2005),Mystery|Thriller
374536,Bewitched (2005),Comedy|Fantasy|Romance
374546,Bom yeoreum gaeul gyeoul geurigo bom (2003),Drama
374569,Che: Part Two (2008),Biography|Drama|History|War
375063,Sideways (2004),Comedy|Drama|Romance
375679,Crash (2004),Drama
375912,Layer Cake (2004),Crime|Drama|Thriller
376136,The Rum Diary (2011),Comedy|Drama|Romance|Thriller
376196,Slow Burn (2005),Drama|Mystery|Thriller
376541,Closer (2004),Drama|Romance
376994,X-Men: The Last Stand (2006),Action|Adventure|Sci-Fi|Thriller
377062,Flight of the Phoenix (2004),Action|Adventure|Drama|Thriller
377092,Mean Girls (2004),Comedy
377471,Be Cool (2005),Comedy|Crime
377818,The Dukes of Hazzard (2005),Action|Adventure|Comedy
378194,Kill Bill: Vol. 2 (2004),Action|Crime|Thriller
379557,Touching the Void (2003),Documentary|Adventure|Drama|Sport
379725,Capote (2005),Biography|Crime|Drama
379786,Serenity (2005),Action|Adventure|Sci-Fi|Thriller
380268,Cocaine Cowboys (2006),Documentary|Crime
380510,The Lovely Bones (2009),Drama|Fantasy
380599,Oliver Twist (2005),Crime|Drama|Family
381061,Casino Royale (2006),Action|Crime|Thriller
381442,Narco (2004),Comedy
381681,Before Sunset (2004),Drama|Romance
381849,3:10 to Yuma (2007),Action|Crime|Drama|Western
382077,Hide and Seek (2005),Horror|Mystery|Thriller
382330,Så som i himmelen (2004),Comedy|Drama|Music|Romance
382625,The Da Vinci Code (2006),Mystery|Thriller
382628,Dark Water (2005),Drama|Horror|Thriller
382932,Ratatouille (2007),Animation|Comedy|Family|Fantasy
383028,"Synecdoche, New York (2008)",Drama
383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
384116,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi
384286,Cry_Wolf (2005),Drama|Horror|Mystery|Thriller
384806,The Amityville Horror (2005),Drama|Horror|Mystery|Thriller
385002,Hooligans (2005),Crime|Drama|Sport
385277,Santoori (2007),Drama|Musical
385726,Glory Road (2006),Comedy|Drama|Sport
385752,The Golden Compass (2007),Adventure|Family|Fantasy|Sci-Fi
385880,Monster House (2006),Animation|Comedy|Family|Fantasy|Mystery
386064,Taegukgi hwinalrimyeo (2004),Action|Drama|War
386117,Where the Wild Things Are (2009),Adventure|Drama|Family|Fantasy
386588,Hitch (2005),Comedy|Romance
386649,Motocross Kids (2004),Action|Family
387037,Aurora Borealis (2005),Drama|Romance
387131,The Constant Gardener (2005),Drama|Mystery|Thriller
387564,Saw (2004),Crime|Horror|Mystery
387898,Caché (2005),Drama|Mystery|Thriller
387914,Voces inocentes (2004),Drama|War
388139,It's All Gone Pete Tong (2004),Comedy|Drama|Music
388789,Born Into Brothels: Calcutta's Red Light Kids (2004),Documentary
388795,Brokeback Mountain (2005),Drama|Romance
389860,Click (2006),Comedy|Drama|Fantasy|Romance
389957,Edison (2005),Crime|Drama|Thriller
390221,Maria Full of Grace (2004),Crime|Drama
390384,Primer (2004),Drama|Thriller|Sci-Fi
390521,Super Size Me (2004),Documentary|Comedy|Drama
391198,The Grudge (2004),Horror|Mystery
392465,Mozart and the Whale (2005),Comedy|Drama|Romance
393109,Brick (2005),Drama|Mystery
393162,Coach Carter (2005),Drama|Sport
395169,Hotel Rwanda (2004),Biography|Drama|History|War
395424,3 Needles (2005),Drama
395584,The Devil's Rejects (2005),Horror
395972,North Country (2005),Drama
396171,Perfume: The Story of a Murderer (2006),Drama|Fantasy
396269,Wedding Crashers (2005),Comedy|Romance
396688,The King (2005),Drama
396752,Nanny McPhee (2005),Comedy|Family|Fantasy
397065,House of Wax (2005),Horror|Thriller
397103,Smile (2005),Adventure|Drama
397313,Eight Below (2006),Adventure|Drama|Family
397535,Memoirs of a Geisha (2005),Drama|Romance
397619,Samaria (2004),Drama
397892,Bolt (2008),Animation|Adventure|Comedy|Family
398027,Down in the Valley (2005),Drama|Romance|Thriller
398165,The Longest Yard (2005),Comedy|Crime|Sport
398286,Tangled (2010),Animation|Comedy|Family|Fantasy|Musical|Romance
398712,Assault on Precinct 13 (2005),Action|Drama|Crime|Thriller
398808,Bridge to Terabithia (2007),Adventure|Drama|Family|Fantasy
398913,DOA: Dead or Alive (2006),Action|Adventure
398927,Dead Meat (2005),Comedy|Horror
399146,A History of Violence (2005),Crime|Drama|Mystery|Thriller
399295,Lord of War (2005),Crime|Drama|Thriller
399327,The Man (2005),Action|Comedy|Crime
400426,Far Cry (2008),Action|Adventure|Sci-Fi
400717,Open Season (2006),Animation|Adventure|Comedy|Family
401445,A Good Year (2006),Comedy|Drama|Romance
401711,"Paris, je t'aime (2006)",Comedy|Drama|Romance
401729,John Carter (2012),Action|Adventure|Fantasy|Sci-Fi
401792,Sin City (2005),Crime|Thriller
401855,Underworld: Evolution (2006),Action|Fantasy|Sci-Fi|Thriller
402399,The New World (2005),Biography|Drama|History|Romance
403508,The Sisterhood of the Traveling Pants (2005),Comedy|Drama
403702,Youth in Revolt (2009),Comedy|Drama|Romance
404203,Little Children (2006),Drama
404802,The Notorious Bettie Page (2005),Biography|Drama
404978,Gambit (2012),Comedy|Crime
405094,Das Leben der Anderen (2006),Drama|Thriller
405159,Million Dollar Baby (2004),Drama|Sport
405422,The 40 Year Old Virgin (2005),Comedy|Romance
405507,Murder (2004),Drama|Thriller
405861,The Deal (2005),Crime|Drama|Thriller
406375,Zathura: A Space Adventure (2005),Action|Adventure|Comedy|Family|Fantasy|Sci-Fi
406650,The Chumscrubber (2005),Comedy|Drama
406967,Manjupoloru Penkutti (2004),Comedy|Drama|Romance
407304,War of the Worlds (2005),Action|Adventure|Drama|Sci-Fi|Thriller
407887,The Departed (2006),Crime|Thriller
408236,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
408306,Munich (2005),Drama|History|Thriller
408664,Dare mo shiranai (2004),Drama
408777,Die fetten Jahre sind vorbei (2004),Action|Comedy|Crime|Drama|Romance
408790,Flightplan (2005),Drama|Mystery|Thriller
408985,Last Holiday (2006),Adventure|Comedy|Drama
409184,Les poupées russes (2005),Comedy|Drama|Romance
409459,Watchmen (2009),Action|Mystery|Sci-Fi
409847,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western
410097,Hustle & Flow (2005),Crime|Drama|Music|Romance
410297,The Lake House (2006),Drama|Fantasy|Romance
410730,Taxidermia (2006),Comedy|Drama|Horror
411477,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
412080,The World's Fastest Indian (2005),Biography|Drama|Sport
413099,Evan Almighty (2007),Comedy|Family|Fantasy
413300,Spider-Man 3 (2007),Action|Fantasy
413893,Cha no aji (2004),Comedy|Drama
414387,Pride & Prejudice (2005),Drama|Romance
414993,The Fountain (2006),Drama|Romance|Sci-Fi
415306,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy|Sport
415978,Me and You and Everyone We Know (2005),Comedy|Drama
416320,Match Point (2005),Crime|Drama|Thriller
416449,300 (2006),Action|Fantasy|History|War
416508,Becoming Jane (2007),Biography|Drama|Romance
416960,Marmoulak (2004),Comedy
417148,Snakes on a Plane (2006),Action|Thriller
417741,Harry Potter and the Half-Blood Prince (2009),Adventure|Family|Fantasy|Mystery
418004,Neverwas (2005),Drama|Fantasy|Mystery
418110,Romanzo criminale (2005),Crime|Drama|History
418279,Transformers (2007),Action|Adventure|Sci-Fi|Thriller
418689,Flags of Our Fathers (2006),Drama|History|War
418763,Jarhead (2005),Biography|Drama|War
418819,Land of the Dead (2005),Horror|Sci-Fi
419279,Yesterday (2004),Drama
419677,Dead Man's Shoes (2004),Crime|Drama|Thriller
419887,The Kite Runner (2007),Drama|Romance
419946,The Marine (2006),Action|Drama|Thriller
420223,Stranger Than Fiction (2006),Comedy|Drama|Fantasy|Romance
420294,The Texas Chainsaw Massacre: The Beginning (2006),Horror|Thriller
420509,El aura (2005),Crime|Drama|Thriller
420901,Shooting Dogs (2005),Drama|History
421625,Anlat Istanbul (2005),Drama
421715,The Curious Case of Benjamin Button (2008),Drama|Fantasy|Mystery|Romance
421994,Imagine Me & You (2005),Comedy|Drama|Romance
422272,Frágiles (2005),Thriller|Horror
422720,Marie Antoinette (2006),Biography|Drama|History
424095,Flushed Away (2006),Animation|Adventure|Comedy|Family
424136,Hard Candy (2005),Drama|Thriller
424227,Lakposhtha parvaz mikonand (2004),Drama|War
424880,Candy (2006),Drama|Romance
424908,Copying Beethoven (2006),Biography|Drama|Music
425061,Get Smart (2008),Action|Adventure|Comedy
425112,Hot Fuzz (2007),Action|Comedy
425123,Just Like Heaven (2005),Comedy|Fantasy|Romance
425253,Mini's First Time (2006),Comedy|Crime|Drama
425413,Run Fatboy Run (2007),Comedy|Romance|Sport
426578,Sophie Scholl - Die letzten Tage (2005),Biography|Crime|Drama|History|Thriller|War
426883,Alpha Dog (2006),Biography|Crime|Drama
427339,"Hawaii, Oslo (2004)",Drama
427470,The Lookout (2007),Crime|Drama|Thriller
427944,Thank You for Smoking (2005),Comedy|Drama
429493,The A-Team (2010),Action|Adventure|Thriller
430105,Four Brothers (2005),Action|Crime|Drama|Mystery|Thriller
430922,Role Models (2008),Comedy
431021,The Possession (2012),Horror|Thriller
431308,P.S. I Love You (2007),Drama|Romance
432283,Fantastic Mr. Fox (2009),Animation|Adventure|Comedy|Family
432348,Saw II (2005),Horror
433035,Real Steel (2011),Action|Drama|Sci-Fi|Sport
433362,Daybreakers (2009),Action|Drama|Horror|Sci-Fi|Thriller
433383,"Good Night, and Good Luck. (2005)",Drama|History
433386,The Grudge 2 (2006),Horror|Mystery
434409,V for Vendetta (2005),Action|Fantasy|Thriller
435625,The Descent (2005),Adventure|Horror
435653,The Gravedancers (2006),Horror|Thriller
435705,Next (2007),Action|Sci-Fi|Thriller
435761,Toy Story 3 (2010),Animation|Adventure|Comedy|Family|Fantasy
436231,The Devil and Daniel Johnston (2005),Documentary|Biography|Music
436689,The Puffy Chair (2005),Comedy|Drama|Romance
437857,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
438427,Side Effects (2005),Romance|Comedy|Drama
438488,Terminator Salvation (2009),Action|Drama|Sci-Fi|Thriller
439289,Running with Scissors (2006),Comedy|Drama
439662,Fanaa (2006),Drama|Musical|Romance|Thriller
440963,The Bourne Ultimatum (2007),Action|Crime|Thriller
441773,Kung Fu Panda (2008),Animation|Action|Adventure|Comedy|Family
441909,Volver (2006),Comedy|Crime|Drama|Mystery
